Date,구장,원정팀,원정팀점수,홈팀점수,홈팀,연도,원정팀결과,홈팀결과,Wins,Losses,누적승률
04.16(화),문학,KIA,4,6,SSG,2024,패,승,10,9,0.5263157894736842
04.17(수),문학,KIA,11,3,SSG,2024,승,패,10,10,0.5
04.18(목),문학,KIA,5,7,SSG,2024,패,승,11,10,0.5238095238095238
04.19(금),광주,NC,3,4,KIA,2024,패,승,12,10,0.5454545454545454
04.20(토),광주,NC,2,9,KIA,2024,패,승,13,10,0.5652173913043478
04.21(일),광주,NC,15,4,KIA,2024,승,패,13,11,0.5416666666666666
04.23(화),고척,KIA,5,2,키움,2024,승,패,13,12,0.52
04.24(수),고척,KIA,6,4,키움,2024,승,패,13,13,0.5
04.25(목),고척,KIA,13,2,키움,2024,승,패,13,14,0.4814814814814814
04.26(금),잠실,KIA,6,7,LG,2024,패,승,14,14,0.5
04.27(토),잠실,KIA,3,6,LG,2024,패,승,15,14,0.5172413793103449
04.28(일),잠실,KIA,10,7,LG,2024,승,패,15,15,0.5
04.30(화),광주,KT,11,4,KIA,2024,승,패,15,16,0.4838709677419355
05.01(수),광주,KT,1,9,KIA,2024,패,승,16,16,0.5
05.02(목),광주,KT,12,5,KIA,2024,승,패,16,17,0.4848484848484848
05.03(금),광주,한화,4,2,KIA,2024,승,패,16,18,0.4705882352941176
05.04(토),광주,한화,2,10,KIA,2024,패,승,17,18,0.4857142857142857
05.08(수),대구,KIA,4,2,삼성,2024,승,패,17,19,0.4722222222222222
05.09(목),대구,KIA,2,5,삼성,2024,패,승,18,19,0.4864864864864865
05.10(금),광주,SSG,4,2,KIA,2024,승,패,18,20,0.4736842105263157
05.12(일),광주,SSG,2,3,KIA,2024,패,승,19,20,0.4871794871794871
05.12(일),광주,SSG,10,6,KIA,2024,승,패,19,21,0.475
05.14(화),광주,두산,8,5,KIA,2024,승,패,19,22,0.4634146341463415
05.15(수),광주,두산,4,8,KIA,2024,패,승,20,22,0.4761904761904761
05.16(목),광주,두산,7,7,KIA,2024,무,무,20,23,0.4651162790697674
05.17(금),창원,KIA,7,4,NC,2024,승,패,20,24,0.4545454545454545
05.18(토),창원,KIA,7,2,NC,2024,승,패,20,25,0.4444444444444444
05.19(일),창원,KIA,2,1,NC,2024,승,패,20,26,0.4347826086956521
05.21(화),사직,KIA,1,6,롯데,2024,패,승,21,26,0.4468085106382978
05.22(수),사직,KIA,2,4,롯데,2024,패,승,22,26,0.4583333333333333
05.23(목),사직,KIA,6,10,롯데,2024,패,승,23,26,0.4693877551020408
05.24(금),광주,두산,7,5,KIA,2024,승,패,23,27,0.46
05.25(토),광주,두산,2,6,KIA,2024,패,승,24,27,0.4705882352941176
05.26(일),광주,두산,2,5,KIA,2024,패,승,25,27,0.4807692307692308
05.28(화),창원,KIA,11,8,NC,2024,승,패,25,28,0.4716981132075472
05.29(수),창원,KIA,6,3,NC,2024,승,패,25,29,0.4629629629629629
05.30(목),창원,KIA,11,2,NC,2024,승,패,25,30,0.4545454545454545
05.31(금),광주,KT,8,5,KIA,2024,승,패,25,31,0.4464285714285714
06.01(토),광주,KT,2,4,KIA,2024,패,승,26,31,0.4561403508771929
06.02(일),광주,KT,11,3,KIA,2024,승,패,26,32,0.4482758620689655
06.04(화),광주,롯데,6,0,KIA,2024,승,패,26,33,0.4406779661016949
06.05(수),광주,롯데,9,3,KIA,2024,승,패,26,34,0.4333333333333333
06.06(목),광주,롯데,4,5,KIA,2024,패,승,27,34,0.4426229508196721
06.07(금),잠실,KIA,5,6,두산,2024,패,승,28,34,0.4516129032258064
06.08(토),잠실,KIA,8,9,두산,2024,패,승,29,34,0.4603174603174603
06.09(일),잠실,KIA,8,2,두산,2024,승,패,29,35,0.453125
06.11(화),문학,KIA,6,7,SSG,2024,패,승,30,35,0.4615384615384615
06.12(수),문학,KIA,13,7,SSG,2024,승,패,30,36,0.4545454545454545
06.13(목),문학,KIA,1,7,SSG,2024,패,승,31,36,0.4626865671641791
06.14(금),수원,KIA,11,1,KT,2024,승,패,31,37,0.4558823529411764
06.15(토),수원,KIA,2,1,KT,2024,승,패,31,38,0.4492753623188406
06.16(일),수원,KIA,3,1,KT,2024,승,패,31,39,0.4428571428571428
06.18(화),광주,LG,4,11,KIA,2024,패,승,32,39,0.4507042253521127
06.19(수),광주,LG,7,5,KIA,2024,승,패,32,40,0.4444444444444444
06.20(목),광주,LG,5,6,KIA,2024,패,승,33,40,0.4520547945205479
06.21(금),광주,한화,3,8,KIA,2024,패,승,34,40,0.4594594594594595
06.23(일),광주,한화,9,8,KIA,2024,승,패,34,41,0.4533333333333333
06.23(일),광주,한화,1,4,KIA,2024,패,승,35,41,0.4605263157894737
06.25(화),사직,KIA,15,15,롯데,2024,무,무,35,42,0.4545454545454545
06.26(수),사직,KIA,4,6,롯데,2024,패,승,36,42,0.4615384615384615
06.27(목),사직,KIA,2,11,롯데,2024,패,승,37,42,0.4683544303797468
06.28(금),광주,키움,17,6,KIA,2024,승,패,37,43,0.4625
07.02(화),대구,KIA,9,5,삼성,2024,승,패,37,44,0.4567901234567901
07.03(수),대구,KIA,6,4,삼성,2024,승,패,37,45,0.4512195121951219
07.04(목),대구,KIA,8,3,삼성,2024,승,패,37,46,0.4457831325301205
07.09(화),잠실,KIA,11,4,LG,2024,승,패,37,47,0.4404761904761904
07.10(수),잠실,KIA,5,2,LG,2024,승,패,37,48,0.4352941176470588
07.11(목),잠실,KIA,4,2,LG,2024,승,패,37,49,0.4302325581395348
07.12(금),광주,SSG,14,6,KIA,2024,승,패,37,50,0.425287356321839
07.13(토),광주,SSG,15,9,KIA,2024,승,패,37,51,0.4204545454545454
07.14(일),광주,SSG,4,13,KIA,2024,패,승,38,51,0.4269662921348314
07.17(수),광주,삼성,5,10,KIA,2024,패,승,39,51,0.4333333333333333
07.18(목),광주,삼성,4,10,KIA,2024,패,승,40,51,0.4395604395604395
07.19(금),대전,KIA,7,3,한화,2024,승,패,40,52,0.4347826086956521
07.20(토),대전,KIA,8,4,한화,2024,승,패,40,53,0.4301075268817204
07.21(일),대전,KIA,8,7,한화,2024,승,패,40,54,0.425531914893617
07.23(화),광주,NC,1,8,KIA,2024,패,승,41,54,0.431578947368421
07.24(수),광주,NC,0,7,KIA,2024,패,승,42,54,0.4375
07.25(목),광주,NC,7,4,KIA,2024,승,패,42,55,0.4329896907216495
07.26(금),고척,KIA,4,5,키움,2024,패,승,43,55,0.4387755102040816
07.27(토),고척,KIA,5,6,키움,2024,패,승,44,55,0.4444444444444444
07.28(일),고척,KIA,4,3,키움,2024,승,패,44,56,0.44
07.30(화),광주,두산,12,7,KIA,2024,승,패,44,57,0.4356435643564356
07.31(수),광주,두산,30,6,KIA,2024,승,패,44,58,0.4313725490196078
08.01(목),광주,두산,1,0,KIA,2024,승,패,44,59,0.4271844660194174
08.02(금),대전,KIA,3,10,한화,2024,패,승,45,59,0.4326923076923077
08.03(토),대전,KIA,7,3,한화,2024,승,패,45,60,0.4285714285714285
08.06(화),광주,KT,0,2,KIA,2024,패,승,46,60,0.4339622641509434
08.07(수),광주,KT,13,2,KIA,2024,승,패,46,61,0.4299065420560747
08.08(목),광주,KT,1,0,KIA,2024,승,패,46,62,0.4259259259259259
08.09(금),광주,삼성,8,9,KIA,2024,패,승,47,62,0.4311926605504587
08.11(일),광주,삼성,5,4,KIA,2024,승,패,47,63,0.4272727272727272
08.13(화),고척,KIA,2,0,키움,2024,승,패,47,64,0.4234234234234234
08.14(수),고척,KIA,1,2,키움,2024,패,승,48,64,0.4285714285714285
08.15(목),고척,KIA,12,1,키움,2024,승,패,48,65,0.4247787610619469
08.16(금),잠실,KIA,3,2,LG,2024,승,패,48,66,0.4210526315789473
08.17(토),잠실,KIA,14,4,LG,2024,승,패,48,67,0.417391304347826
08.18(일),잠실,KIA,4,0,LG,2024,승,패,48,68,0.4137931034482758
08.21(수),광주,롯데,5,6,KIA,2024,패,승,49,68,0.4188034188034188
08.22(목),광주,롯데,4,6,KIA,2024,패,승,50,68,0.423728813559322
08.23(금),창원,KIA,4,17,NC,2024,패,승,51,68,0.4285714285714285
08.24(토),창원,KIA,2,0,NC,2024,승,패,51,69,0.425
08.25(일),창원,KIA,2,8,NC,2024,패,승,52,69,0.4297520661157025
08.27(화),광주,SSG,4,10,KIA,2024,패,승,53,69,0.4344262295081967
08.28(수),광주,SSG,6,7,KIA,2024,패,승,54,69,0.4390243902439024
08.29(목),광주,SSG,10,4,KIA,2024,승,패,54,70,0.4354838709677419
08.31(토),대구,KIA,15,13,삼성,2024,승,패,54,71,0.432
09.01(일),대구,KIA,6,5,삼성,2024,승,패,54,72,0.4285714285714285
09.03(화),광주,LG,5,7,KIA,2024,패,승,55,72,0.4330708661417323
09.04(수),광주,한화,5,4,KIA,2024,승,패,55,73,0.4296875
09.05(목),광주,한화,3,4,KIA,2024,패,승,56,73,0.4341085271317829
09.06(금),광주,키움,0,14,KIA,2024,패,승,57,73,0.4384615384615384
09.07(토),광주,키움,2,6,KIA,2024,패,승,58,73,0.4427480916030534
09.08(일),광주,키움,2,5,KIA,2024,패,승,59,73,0.4469696969696969
09.12(목),광주,롯데,0,10,KIA,2024,패,승,60,73,0.4511278195488721
09.14(토),광주,키움,2,3,KIA,2024,패,승,61,73,0.4552238805970149
09.15(일),광주,키움,10,5,KIA,2024,승,패,61,74,0.4518518518518518
09.16(월),수원,KIA,11,5,KT,2024,승,패,61,75,0.4485294117647059
09.17(화),문학,KIA,0,2,SSG,2024,패,승,62,75,0.4525547445255474
09.19(목),잠실,KIA,4,9,두산,2024,패,승,63,75,0.4565217391304347
09.23(월),광주,삼성,3,5,KIA,2024,패,승,64,75,0.460431654676259
09.24(화),광주,삼성,1,7,KIA,2024,패,승,65,75,0.4642857142857143
09.25(수),광주,롯데,5,2,KIA,2024,승,패,65,76,0.4609929078014184
09.27(금),대전,KIA,0,8,한화,2024,패,승,66,76,0.4647887323943662
09.28(토),사직,KIA,12,8,롯데,2024,승,패,66,77,0.4615384615384615
09.30(월),광주,NC,5,10,KIA,2024,패,승,67,77,0.4652777777777778
